Type,X,Y,OBJECTID,Call_Taken,Location,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg,STREET_TYPE,distance,duration,,,,,,,,
TAG,-93.2739,44.966113,2081,2019-02-14T00:00:00.000Z,205 17TH ST E,44.966113,-93.2739,6,Central,Steven's Square - Loring Heights,3,3,Westminster,RES,3070.8,383.1,,,,,,,,
TAG,-93.263897,44.950988,2082,2019-02-14T00:00:00.000Z,2825 COLUMBUS AVE S,44.950988,-93.263897,6,Phillips,Phillips West,3,3,Westminster,RES,5209.9,582.8,,,,,,,,
TAG,-93.281311,44.958194,2083,2019-02-14T00:00:00.000Z,2435 PILLSBURY AVE,44.958194,-93.281311,10,Powderhorn,Whittier,3,3,Westminster,RES,3652.0,403.2,,,,,,,,
TAG,-93.282961,44.953942,2084,2019-02-14T00:00:00.000Z,2645 PLEASANT AVE,44.953942,-93.282961,10,Powderhorn,Whittier,3,3,Westminster,RES,3996.4,435.0,,,,,,,,
TAG,-93.248698,44.946584,2085,2019-02-14T00:00:00.000Z,3051 18TH AVE S,44.946584,-93.248698,9,Powderhorn,Powderhorn Park,6,3,Westminster,RES,6702.8,698.0,,,,,,,,
TAG,-93.266693,44.946514,2086,2019-02-14T00:00:00.000Z,3105 OAKLAND AVE S,44.946514,-93.266693,9,Powderhorn,Central,5,3,Westminster,MSA,5514.1,590.0,,,,,,,,
TAG,-93.263904,44.951128,2087,2019-02-14T00:00:00.000Z,2823 COLUMBUS AVE S,44.951128,-93.263904,6,Phillips,Phillips West,3,3,Westminster,RES,5194.4,580.0,,,,,,,,
TAG,-93.308812,45.012129,2088,2019-02-14T00:00:00.000Z,2931 RUSSELL AVE N,45.012129,-93.308812,5,Near North,Jordan,1,3,Westminster,CSAH,5241.0,511.1,,,,,,,,
TAG,-93.243556,44.935593,2089,2019-02-14T00:00:00.000Z,3709 21ST AVE S,44.935593,-93.243556,12,Powderhorn,Standish,6,3,Westminster,RES,8542.8,844.9,,,,,,,,
TAG,-93.273295,44.966142,2090,2019-02-14T00:00:00.000Z,209 17TH ST E,44.966142,-93.273295,6,Central,Steven's Square - Loring Heights,3,3,Westminster,RES,3016.6,369.2,,,,,,,,
TAG,-93.23671,44.986495,2091,2019-02-14T00:00:00.000Z,811 11TH AVE SE,44.986495,-93.23671,3,University,Marcy Holmes,4,3,Westminster,RES,5578.4,644.0,,,,,,,,
TAG,-93.287636,45.041541,2092,2019-02-14T00:00:00.000Z,4735 6TH ST N,45.041541,-93.287636,4,Camden,Lind - Bohanon,1,3,Westminster,RES,8103.5,548.7,,,,,,,,
TAG,-93.263537,44.928764,2093,2019-02-14T00:00:00.000Z,737 41ST ST E,44.928764,-93.263537,8,Powderhorn,Bryant,5,3,Westminster,RES,7705.7,780.2,,,,,,,,
TAG,-93.248704,44.946866,2094,2019-02-14T00:00:00.000Z,3037 18TH AVE S,44.946866,-93.248704,9,Powderhorn,Powderhorn Park,6,3,Westminster,RES,6671.5,695.5,,,,,,,,
TAG,-93.263862,44.952232,2095,2019-02-14T00:00:00.000Z,2751 COLUMBUS AVE S,44.952232,-93.263862,6,Phillips,Phillips West,3,3,Westminster,RES,4876.3,568.9,,,,,,,,
TAG,-93.298199,45.015754,2096,2019-02-14T00:00:00.000Z,3327 HUMBOLDT AVE N,45.015754,-93.298199,4,Camden,Folwell,1,3,Westminster,RES,5145.1,497.3,,,,,,,,
TAG,-93.216576,44.987712,2097,2019-02-14T00:00:00.000Z,925 26TH AVE SE,44.987712,-93.216576,2,University,Como,4,3,Westminster,RES,7214.7,789.6,,,,,,,,
TAG,-93.283302,44.965342,2098,2019-02-14T00:00:00.000Z,125 CLIFTON AVE,44.965342,-93.283302,7,Central,Loring Park,3,3,Westminster,RES,2714.4,369.6,,,,,,,,
TAG,-93.236856,44.986372,2099,2019-02-14T00:00:00.000Z,811 11TH AVE SE,44.986372,-93.236856,3,University,Marcy Holmes,4,3,Westminster,RES,5560.8,640.8,,,,,,,,
TAG,-93.283,44.954446,2100,2019-02-14T00:00:00.000Z,2629 PLEASANT AVE,44.954446,-93.283,10,Powderhorn,Whittier,3,3,Westminster,RES,3940.4,424.9,,,,,,,,
TAG,-93.229996,44.947732,2101,2019-02-14T00:00:00.000Z,3015 29TH AVE S,44.947732,-93.229996,2,Longfellow,Longfellow,6,3,Westminster,RES,7254.7,717.2,,,,,,,,
TAG,-93.263867,44.952162,2102,2019-02-14T00:00:00.000Z,2753 COLUMBUS AVE S,44.952162,-93.263867,6,Phillips,Phillips West,3,3,Westminster,RES,5128.5,568.2,,,,,,,,
TAG,-93.264635,45.007969,2103,2019-02-14T00:00:00.000Z,1917 3RD ST NE,45.007969,-93.264635,3,Northeast,Bottineau,2,3,Westminster,RES,5265.1,530.2,,,,,,,,
TAG,-93.263898,44.947284,2104,2019-02-14T00:00:00.000Z,3033 COLUMBUS AVE S,44.947284,-93.263898,9,Powderhorn,Central,5,3,Westminster,RES,5426.0,597.9,,,,,,,,
TAG,-93.266457,44.952795,2105,2019-02-14T00:00:00.000Z,2729 OAKLAND AVE S,44.952795,-93.266457,6,Phillips,Phillips West,3,3,Westminster,RES,4815.7,528.2,,,,,,,,
TAG,-93.287693,45.040454,2106,2019-02-14T00:00:00.000Z,4705 6TH ST N,45.040454,-93.287693,4,Camden,Lind - Bohanon,1,3,Westminster,RES,8207.5,549.2,,,,,,,,
TAG,-93.273122,44.966113,2107,2019-02-14T00:00:00.000Z,213 17TH ST E,44.966113,-93.273122,6,Central,Steven's Square - Loring Heights,3,3,Westminster,RES,2980.9,361.5,,,,,,,,
TAG,-93.286943,44.933804,2108,2019-02-14T00:00:00.000Z,3817 GARFIELD AVE S,44.933804,-93.286943,8,Southwest,King Field,5,3,Westminster,RES,6283.9,585.8,,,,,,,,
TAG,-93.229991,44.947669,2109,2019-02-14T00:00:00.000Z,3021 29TH AVE S,44.947669,-93.229991,2,Longfellow,Longfellow,6,3,Westminster,RES,7261.7,718.4,,,,,,,,
TAG,-93.217677,44.987835,2110,2019-02-14T00:00:00.000Z,925 25TH AVE SE,44.987835,-93.217677,2,University,Como,4,3,Westminster,RES,7099.0,779.6,,,,,,,,
TAG,-93.314535,45.000126,2111,2019-02-14T00:00:00.000Z,2013 UPTON AVE N,45.000126,-93.314535,5,Near North,Willard - Hay,1,3,Westminster,RES,4309.6,422.7,,,,,,,,
TAG,-93.243524,44.925426,2112,2019-02-14T00:00:00.000Z,4255 20TH AVE S,44.925426,-93.243524,12,Powderhorn,Standish,6,3,Westminster,RES,10105.7,922.7,,,,,,,,
TAG,-93.298185,45.015672,2113,2019-02-14T00:00:00.000Z,3323 HUMBOLDT AVE N,45.015672,-93.298185,4,Camden,Folwell,1,3,Westminster,RES,5136.0,496.5,,,,,,,,
TAG,-93.298207,45.015703,2114,2019-02-14T00:00:00.000Z,3323 HUMBOLDT AVE N,45.015703,-93.298207,4,Camden,Folwell,1,3,Westminster,RES,5139.4,496.8,,,,,,,,
TAG,-93.229992,44.947436,2115,2019-02-14T00:00:00.000Z,3025 29TH AVE S,44.947436,-93.229992,2,Longfellow,Longfellow,6,3,Westminster,RES,7287.6,723.1,,,,,,,,
TAG,-93.281311,44.957231,2116,2019-02-14T00:00:00.000Z,2503 PILLSBURY AVE,44.957231,-93.281311,10,Powderhorn,Whittier,3,3,Westminster,RES,3760.5,422.8,,,,,,,,
TAG,-93.263943,44.953236,2117,2019-02-14T00:00:00.000Z,2715 COLUMBUS AVE S,44.953236,-93.263943,6,Phillips,Phillips West,3,3,Westminster,RES,4764.8,548.8,,,,,,,,
TAG,-93.282924,44.95476,2118,2019-02-14T00:00:00.000Z,2621 PLEASANT AVE,44.95476,-93.282924,10,Powderhorn,Whittier,3,3,Westminster,RES,3905.5,418.7,,,,,,,,
TAG,-93.263957,44.945382,2119,2019-02-14T00:00:00.000Z,3149 COLUMBUS AVE S,44.945382,-93.263957,9,Powderhorn,Central,5,3,Westminster,RES,5637.5,614.8,,,,,,,,
TAG,-93.263859,44.945345,2120,2019-02-14T00:00:00.000Z,3149 COLUMBUS AVE S,44.945345,-93.263859,9,Powderhorn,Central,5,3,Westminster,RES,5641.7,615.2,,,,,,,,
TAG,-93.286779,44.933868,2121,2019-02-14T00:00:00.000Z,3805 GARFIELD AVE S,44.933868,-93.286779,8,Southwest,King Field,5,3,Westminster,RES,6276.7,585.2,,,,,,,,
TAG,-93.283352,44.965372,2122,2019-02-14T00:00:00.000Z,123 CLIFTON AVE,44.965372,-93.283352,7,Central,Loring Park,3,3,Westminster,RES,2716.8,370.1,,,,,,,,
TAG,-93.282868,44.954842,2123,2019-02-14T00:00:00.000Z,2619 PLEASANT AVE,44.954842,-93.282868,10,Powderhorn,Whittier,3,3,Westminster,RES,3896.3,417.0,,,,,,,,
TAG,-93.298169,45.015518,2124,2019-02-14T00:00:00.000Z,3315 HUMBOLDT AVE N,45.015518,-93.298169,4,Camden,Folwell,1,3,Westminster,RES,5118.9,495.2,,,,,,,,
TAG,-93.255252,44.991444,2125,2019-02-14T00:00:00.000Z,215 5TH ST NE,44.991444,-93.255252,3,Northeast,St. Anthony West,2,3,Westminster,MSA,4158.4,497.0,,,,,,,,
TAG,-93.230049,44.947202,2126,2019-02-14T00:00:00.000Z,3033 29TH AVE S,44.947202,-93.230049,2,Longfellow,Longfellow,6,3,Westminster,RES,7313.6,727.8,,,,,,,,
TAG,-93.235131,44.986128,2127,2019-02-14T00:00:00.000Z,817 12TH AVE SE,44.986128,-93.235131,3,University,Marcy Holmes,4,3,Westminster,RES,5728.6,659.6,,,,,,,,
TAG,-93.24872,44.944447,2128,2019-02-14T00:00:00.000Z,3205 18TH AVE S,44.944447,-93.24872,9,Powderhorn,Powderhorn Park,6,3,Westminster,RES,6940.4,717.0,,,,,,,,
TAG,-93.264637,45.00958,2129,2019-02-14T00:00:00.000Z,2107 3RD ST NE,45.00958,-93.264637,3,Northeast,Bottineau,2,3,Westminster,RES,5444.3,544.5,,,,,,,,
TAG,-93.263898,44.953948,2130,2019-02-14T00:00:00.000Z,2647 COLUMBUS AVE S,44.953948,-93.263898,6,Phillips,Phillips West,3,3,Westminster,RES,4731.1,542.7,,,,,,,,
TAG,-93.235068,44.985948,2131,2019-02-14T00:00:00.000Z,813 12TH AVE SE,44.985948,-93.235068,3,University,Marcy Holmes,4,3,Westminster,RES,5714.6,657.1,,,,,,,,
TAG,-93.270477,44.963173,2132,2019-02-14T00:00:00.000Z,1921 4TH AVE S,44.963173,-93.270477,6,Central,Steven's Square - Loring Heights,3,3,Westminster,RES,3793.4,425.9,,,,,,,,
TAG,-93.287619,45.049502,2133,2019-02-14T00:00:00.000Z,5201 6TH ST N,45.049502,-93.287619,4,Camden,Lind - Bohanon,1,3,Westminster,RES,8788.1,598.3,,,,,,,,
TAG,-93.300784,44.965294,2134,2019-02-14T00:00:00.000Z,1805 JAMES AVE S,44.965294,-93.300784,7,Calhoun Isle,Lowry Hill,3,3,Westminster,RES,3313.9,357.6,,,,,,,,
TAG,-93.286889,44.938008,2135,2019-02-14T00:00:00.000Z,3549 GARFIELD AVE S,44.938008,-93.286889,8,Powderhorn,Lyndale,5,3,Westminster,RES,5815.4,566.5,,,,,,,,
TAG,-93.300649,44.965323,2136,2019-02-14T00:00:00.000Z,1803 JAMES AVE S,44.965323,-93.300649,7,Calhoun Isle,Lowry Hill,3,3,Westminster,RES,3310.8,357.3,,,,,,,,
TAG,-93.314812,45.00351,2137,2019-02-14T00:00:00.000Z,2335 UPTON AVE N,45.00351,-93.314812,5,Near North,Willard - Hay,1,3,Westminster,RES,4685.9,452.8,,,,,,,,
TAG,-93.298178,45.015324,2138,2019-02-14T00:00:00.000Z,3309 HUMBOLDT AVE N,45.015324,-93.298178,4,Camden,Folwell,1,3,Westminster,RES,5097.4,493.4,,,,,,,,
TAG,-93.303235,45.03016,2139,2019-02-14T00:00:00.000Z,4255 SHERIDAN AVE N,45.03016,-93.303235,4,Camden,Webber - Camden,1,3,Westminster,MSA,7542.2,669.8,,,,,,,,
TAG,-93.282861,44.958642,2140,2019-02-14T00:00:00.000Z,2411 PLEASANT AVE,44.958642,-93.282861,10,Powderhorn,Whittier,3,3,Westminster,RES,3475.0,383.1,,,,,,,,
TAG,-93.292583,44.941376,2141,2019-02-14T00:00:00.000Z,1011 34TH ST W,44.941376,-93.292583,10,Calhoun Isle,CARAG,5,3,Westminster,RES,5238.2,516.1,,,,,,,,
TAG,-93.281246,44.956921,2142,2019-02-14T00:00:00.000Z,2509 PILLSBURY AVE,44.956921,-93.281246,10,Powderhorn,Whittier,3,3,Westminster,RES,3793.6,428.7,,,,,,,,
TAG,-93.30061,44.965162,2143,2019-02-14T00:00:00.000Z,1809 JAMES AVE S,44.965162,-93.30061,7,Calhoun Isle,Lowry Hill,3,3,Westminster,RES,3328.7,359.4,,,,,,,,
TAG,-93.235327,44.985776,2144,2019-02-14T00:00:00.000Z,807 12TH AVE SE,44.985776,-93.235327,3,University,Marcy Holmes,4,3,Westminster,RES,5687.1,652.1,,,,,,,,
TAG,-93.255186,44.991467,2145,2019-02-14T00:00:00.000Z,221 5TH ST NE,44.991467,-93.255186,3,Northeast,St. Anthony East,2,3,Westminster,MSA,4158.4,497.0,,,,,,,,
TAG,-93.287594,45.049735,2146,2019-02-14T00:00:00.000Z,5215 6TH ST N,45.049735,-93.287594,4,Camden,Lind - Bohanon,1,3,Westminster,RES,8814.0,600.3,,,,,,,,
TAG,-93.23547,44.985554,2147,2019-02-14T00:00:00.000Z,729 12TH AVE SE,44.985554,-93.23547,3,University,Marcy Holmes,4,3,Westminster,MSA,5652.1,646.4,,,,,,,,
TAG,-93.271408,44.925116,2148,2019-02-14T00:00:00.000Z,331 43RD ST E,44.925116,-93.271408,8,Nokomis,Regina,5,3,Westminster,RES,7886.2,765.0,,,,,,,,
TAG,-93.250363,44.941341,2149,2019-02-14T00:00:00.000Z,1611 34TH ST E,44.941341,-93.250363,9,Powderhorn,Powderhorn Park,6,3,Westminster,RES,7151.1,738.4,,,,,,,,
TAG,-93.289054,45.050121,2150,2019-02-14T00:00:00.000Z,5221 CAMDEN AVE N,45.050121,-93.289054,4,Camden,Lind - Bohanon,1,3,Westminster,RES,8953.2,606.6,,,,,,,,
TAG,-93.263891,44.954763,2151,2019-02-14T00:00:00.000Z,2621 COLUMBUS AVE S,44.954763,-93.263891,6,Phillips,Phillips West,3,3,Westminster,RES,4595.1,527.1,,,,,,,,
TAG,-93.228406,44.947498,2152,2019-02-14T00:00:00.000Z,3025 30TH AVE S,44.947498,-93.228406,2,Longfellow,Longfellow,6,3,Westminster,RES,7406.3,726.0,,,,,,,,
TAG,-93.286913,44.944398,2153,2019-02-14T00:00:00.000Z,3207 GARFIELD AVE S,44.944398,-93.286913,8,Powderhorn,Lyndale,5,3,Westminster,RES,5196.2,535.8,,,,,,,,
TAG,-93.23616,44.984797,2154,2019-02-14T00:00:00.000Z,703 12TH AVE SE,44.984797,-93.23616,3,University,Marcy Holmes,4,3,Westminster,RES,5756.0,664.5,,,,,,,,
TAG,-93.298186,45.014057,2155,2019-02-14T00:00:00.000Z,3225 HUMBOLDT AVE N,45.014057,-93.298186,4,Camden,Folwell,1,3,Westminster,RES,4956.3,482.2,,,,,,,,
TAG,-93.263877,44.942581,2156,2019-02-14T00:00:00.000Z,3315 COLUMBUS AVE S,44.942581,-93.263877,9,Powderhorn,Central,5,3,Westminster,RES,5949.0,639.7,,,,,,,,
TAG,-93.282874,44.959407,2157,2019-02-14T00:00:00.000Z,2329 PLEASANT AVE,44.959407,-93.282874,10,Powderhorn,Whittier,3,3,Westminster,RES,3452.3,379.0,,,,,,,,
TAG,-93.271637,44.963128,2158,2019-02-14T00:00:00.000Z,1929 CLINTON AVE S,44.963128,-93.271637,6,Central,Steven's Square - Loring Heights,3,3,Westminster,RES,3728.3,420.4,,,,,,,,
TAG,-93.225597,44.984572,2159,2019-02-14T00:00:00.000Z,837 19TH AVE SE,44.984572,-93.225597,2,University,Como,4,3,Westminster,RES,6837.0,762.5,,,,,,,,
TAG,-93.264106,45.01592,2160,2019-02-14T00:00:00.000Z,315 26 1/2 AVE NE,45.01592,-93.264106,1,Northeast,Marshall Terrace,2,3,Westminster,RES,6208.3,612.1,,,,,,,,
TAG,-93.263939,44.942084,2161,2019-02-14T00:00:00.000Z,3335 COLUMBUS AVE S,44.942084,-93.263939,9,Powderhorn,Central,5,3,Westminster,RES,6004.2,644.2,,,,,,,,
TAG,-93.282955,44.959464,2162,2019-02-14T00:00:00.000Z,2325 PLEASANT AVE,44.959464,-93.282955,10,Powderhorn,Whittier,3,3,Westminster,RES,3458.6,380.1,,,,,,,,
TAG,-93.271488,44.925132,2163,2019-02-14T00:00:00.000Z,311 43RD ST E,44.925132,-93.271488,8,Nokomis,Regina,5,3,Westminster,RES,7879.9,763.9,,,,,,,,
TAG,-93.303235,45.03016,2164,2019-02-14T00:00:00.000Z,3651 SHERIDAN AVE N,45.03016,-93.303235,4,Camden,Webber - Camden,1,3,Westminster,MSA,7542.2,669.8,,,,,,,,
TAG,-93.293364,44.941327,2165,2019-02-14T00:00:00.000Z,1103 34TH ST W,44.941327,-93.293364,10,Calhoun Isle,CARAG,5,3,Westminster,RES,5289.8,516.4,,,,,,,,
TAG,-93.281339,44.953445,2166,2019-02-14T00:00:00.000Z,2705 PILLSBURY AVE,44.953445,-93.281339,10,Powderhorn,Whittier,3,3,Westminster,RES,4180.9,455.3,,,,,,,,
TAG,-93.290695,44.980905,2167,2019-02-14T00:00:00.000Z,303 BRYANT AVE N,44.980905,-93.290695,5,Near North,Sumner - Glenwood,3,3,Westminster,LOCAL,471.8,100.1,,,,,,,,
TAG,-93.286901,44.944522,2168,2019-02-14T00:00:00.000Z,3201 GARFIELD AVE S,44.944522,-93.286901,8,Powderhorn,Lyndale,5,3,Westminster,RES,5182.5,533.3,,,,,,,,
TAG,-93.264197,45.015887,2169,2019-02-14T00:00:00.000Z,315 26 1/2 AVE NE,45.015887,-93.264197,1,Northeast,Marshall Terrace,2,3,Westminster,RES,6201.1,610.8,,,,,,,,
TAG,-93.263897,44.941489,2170,2019-02-14T00:00:00.000Z,3353 COLUMBUS AVE S,44.941489,-93.263897,9,Powderhorn,Central,5,3,Westminster,RES,6070.4,649.4,,,,,,,,
TAG,-93.30196,44.963203,2171,2019-02-14T00:00:00.000Z,1943 KNOX AVE S,44.963203,-93.30196,7,Calhoun Isle,Lowry Hill,3,3,Westminster,RES,3642.8,388.8,,,,,,,,
TAG,-93.288964,45.038271,2172,2019-02-14T00:00:00.000Z,4549 CAMDEN AVE N,45.038271,-93.288964,4,Camden,Lind - Bohanon,1,3,Westminster,RES,8493.7,579.8,,,,,,,,
TAG,-93.271501,44.963533,2173,2019-02-14T00:00:00.000Z,1911 CLINTON AVE S,44.963533,-93.271501,6,Central,Steven's Square - Loring Heights,3,3,Westminster,RES,3358.9,423.7,,,,,,,,
TAG,-93.236591,44.984247,2174,2019-02-14T00:00:00.000Z,611 12TH AVE SE,44.984247,-93.236591,3,University,Marcy Holmes,4,3,Westminster,RES,5951.0,674.9,,,,,,,,
TAG,-93.263854,44.941106,2175,2019-02-14T00:00:00.000Z,3405 COLUMBUS AVE S,44.941106,-93.263854,9,Powderhorn,Central,5,3,Westminster,RES,6658.0,686.8,,,,,,,,
TAG,-93.263866,44.957126,2176,2019-02-14T00:00:00.000Z,2505 COLUMBUS AVE S,44.957126,-93.263866,6,Phillips,Phillips West,3,3,Westminster,RES,4330.9,512.4,,,,,,,,
TAG,-93.263822,44.941007,2177,2019-02-14T00:00:00.000Z,3413 COLUMBUS AVE S,44.941007,-93.263822,9,Powderhorn,Central,5,3,Westminster,RES,6646.9,685.5,,,,,,,,
TAG,-93.263892,44.919932,2178,2019-02-14T00:00:00.000Z,4557 COLUMBUS AVE S,44.919932,-93.263892,8,Nokomis,Regina,5,3,Westminster,RES,9105.0,783.5,,,,,,,,
TAG,-93.282948,44.959536,2179,2019-02-14T00:00:00.000Z,2127 PLEASANT AVE,44.959536,-93.282948,10,Powderhorn,Whittier,3,3,Westminster,RES,3466.6,381.6,,,,,,,,
TAG,-93.303235,45.03016,2180,2019-02-14T00:00:00.000Z,3635 THOMAS AVE N,45.03016,-93.303235,4,Camden,Webber - Camden,1,3,Westminster,MSA,7542.2,669.8,,,,,,,,
TAG,-93.2487,44.924627,2181,2019-02-14T00:00:00.000Z,4317 18TH AVE S,44.924627,-93.2487,11,Nokomis,Northrop,6,3,Westminster,RES,9140.4,890.0,,,,,,,,
TAG,-93.229717,44.910981,2182,2019-02-14T00:00:00.000Z,5553 30TH AVE S,44.910981,-93.229717,12,Nokomis,Keewaydin,6,1,Westminster,RES,11214.9,1018.7,,,,,,,,
TAG,-93.263865,44.920439,2183,2019-02-14T00:00:00.000Z,4533 COLUMBUS AVE S,44.920439,-93.263865,8,Nokomis,Regina,5,3,Westminster,RES,9161.4,788.1,,,,,,,,
TAG,-93.302191,44.963857,2184,2019-02-14T00:00:00.000Z,1923 KNOX AVE S,44.963857,-93.302191,7,Calhoun Isle,Lowry Hill,3,3,Westminster,RES,3569.9,380.1,,,,,,,,
TAG,-93.236794,44.98405,2185,2019-02-14T00:00:00.000Z,607 12TH AVE SE,44.98405,-93.236794,3,University,Marcy Holmes,4,3,Westminster,RES,5924.1,670.1,,,,,,,,
TAG,-93.271499,44.963865,2186,2019-02-14T00:00:00.000Z,1901 CLINTON AVE S,44.963865,-93.271499,6,Central,Steven's Square - Loring Heights,3,3,Westminster,RES,3322.1,417.1,,,,,,,,
TAG,-93.270571,44.925131,2187,2019-02-14T00:00:00.000Z,369 43RD ST E,44.925131,-93.270571,8,Nokomis,Regina,5,3,Westminster,RES,8013.8,766.2,,,,,,,,
TAG,-93.289053,45.0375,2188,2019-02-14T00:00:00.000Z,4523 CAMDEN AVE N,45.0375,-93.289053,4,Camden,Lind - Bohanon,1,3,Westminster,RES,8579.4,586.7,,,,,,,,
TAG,-93.2813,44.952445,2189,2019-02-14T00:00:00.000Z,2737 PILLSBURY AVE,44.952445,-93.2813,10,Powderhorn,Whittier,3,3,Westminster,RES,4292.1,475.3,,,,,,,,
TAG,-93.290759,44.983088,2190,2019-02-14T00:00:00.000Z,503 BRYANT AVE N,44.983088,-93.290759,5,Near North,Sumner - Glenwood,3,3,Westminster,RES,714.1,143.7,,,,,,,,
TAG,-93.289437,45.031896,2191,2019-02-14T00:00:00.000Z,4205 ALDRICH AVE N,45.031896,-93.289437,4,Camden,Webber - Camden,1,3,Westminster,RES,6902.1,528.7,,,,,,,,
TAG,-93.270578,44.92514,2192,2019-02-14T00:00:00.000Z,367 43RD ST E,44.92514,-93.270578,8,Nokomis,Regina,5,3,Westminster,RES,8014.3,766.3,,,,,,,,
TAG,-93.289006,45.03742,2193,2019-02-14T00:00:00.000Z,4519 CAMDEN AVE N,45.03742,-93.289006,4,Camden,Lind - Bohanon,1,3,Westminster,RES,8588.3,587.4,,,,,,,,
TAG,-93.282978,44.961462,2194,2019-02-14T00:00:00.000Z,2107 PLEASANT AVE,44.961462,-93.282978,10,Powderhorn,Whittier,3,3,Westminster,RES,3160.6,372.0,,,,,,,,
TAG,-93.263742,44.936773,2195,2019-02-14T00:00:00.000Z,3633 COLUMBUS AVE S,44.936773,-93.263742,8,Powderhorn,Central,5,3,Westminster,RES,6993.5,722.0,,,,,,,,
TAG,-93.237369,44.983249,2196,2019-02-14T00:00:00.000Z,521 12TH AVE SE,44.983249,-93.237369,3,University,Marcy Holmes,4,3,Westminster,RES,5824.3,652.1,,,,,,,,
TAG,-93.308812,45.012129,2197,2019-02-14T00:00:00.000Z,3435 THOMAS AVE N,45.012129,-93.308812,5,Near North,Jordan,1,3,Westminster,CSAH,5241.0,511.1,,,,,,,,
TAG,-93.299471,44.997094,2198,2019-02-14T00:00:00.000Z,1723 IRVING AVE N,44.997094,-93.299471,5,Near North,Near - North,1,3,Westminster,RES,3170.1,377.5,,,,,,,,
TAG,-93.262661,45.015013,2199,2019-02-14T00:00:00.000Z,343 26TH AVE NE,45.015013,-93.262661,1,Northeast,Holland,2,3,Westminster,RES,6028.9,606.8,,,,,,,,
TAG,-93.286898,44.945157,2200,2019-02-14T00:00:00.000Z,3141 GARFIELD AVE S,44.945157,-93.286898,8,Powderhorn,Lyndale,5,3,Westminster,RES,5019.1,518.1,,,,,,,,
TAG,-93.281376,44.952664,2201,2019-02-14T00:00:00.000Z,2735 PILLSBURY AVE,44.952664,-93.281376,10,Powderhorn,Whittier,3,3,Westminster,RES,4267.8,470.9,,,,,,,,
TAG,-93.289419,45.030328,2202,2019-02-14T00:00:00.000Z,4129 ALDRICH AVE N,45.030328,-93.289419,4,Camden,Webber - Camden,1,3,Westminster,RES,6727.7,514.7,,,,,,,,
TAG,-93.289147,45.03742,2203,2019-02-14T00:00:00.000Z,4507 CAMDEN AVE N,45.03742,-93.289147,4,Camden,Lind - Bohanon,1,3,Westminster,RES,8588.2,587.4,,,,,,,,
TAG,-93.308812,45.012129,2204,2019-02-14T00:00:00.000Z,3431 THOMAS AVE N,45.012129,-93.308812,5,Near North,Jordan,1,3,Westminster,CSAH,5241.0,511.1,,,,,,,,
TAG,-93.259647,44.961626,2205,2019-02-14T00:00:00.000Z,2101 10TH AVE S,44.961626,-93.259647,6,Phillips,Ventura Village,3,3,Westminster,LOCAL,4156.2,478.2,,,,,,,,
TAG,-93.263785,44.929421,2206,2019-02-14T00:00:00.000Z,4009 COLUMBUS AVE S,44.929421,-93.263785,8,Powderhorn,Bryant,5,3,Westminster,RES,7613.8,771.2,,,,,,,,
TAG,-93.290781,44.983039,2207,2019-02-14T00:00:00.000Z,507 BRYANT AVE N,44.983039,-93.290781,5,Near North,Sumner - Glenwood,3,3,Westminster,RES,708.7,142.8,,,,,,,,
TAG,-93.282877,44.96191,2208,2019-02-14T00:00:00.000Z,2021 PLEASANT AVE,44.96191,-93.282877,10,Powderhorn,Whittier,3,3,Westminster,RES,3110.9,363.0,,,,,,,,
TAG,-93.263098,44.925086,2209,2019-02-14T00:00:00.000Z,731 43RD ST E,44.925086,-93.263098,8,Nokomis,Regina,5,3,Westminster,RES,8144.0,810.9,,,,,,,,
TAG,-93.298185,45.007586,2210,2019-02-14T00:00:00.000Z,2651 HUMBOLDT AVE N,45.007586,-93.298185,5,Near North,Jordan,1,3,Westminster,RES,4235.8,424.5,,,,,,,,
TAG,-93.286613,44.946851,2211,2019-02-14T00:00:00.000Z,3041 GARFIELD AVE S,44.946851,-93.286613,8,Powderhorn,Lyndale,5,3,Westminster,RES,4884.7,485.8,,,,,,,,
TAG,-93.259709,44.961023,2212,2019-02-14T00:00:00.000Z,2129 10TH AVE S,44.961023,-93.259709,6,Phillips,Ventura Village,3,3,Westminster,LOCAL,4223.3,483.6,,,,,,,,
TAG,-93.261425,44.941407,2213,2019-02-14T00:00:00.000Z,833 34TH ST E,44.941407,-93.261425,9,Powderhorn,Powderhorn Park,6,3,Westminster,RES,6270.1,675.5,,,,,,,,
TAG,-93.29948,44.996596,2214,2019-02-14T00:00:00.000Z,1707 IRVING AVE N,44.996596,-93.29948,5,Near North,Near - North,1,3,Westminster,RES,3114.7,367.5,,,,,,,,
TAG,-93.307622,44.892489,2215,2019-02-14T00:00:00.000Z,2213 61ST ST W,44.892489,-93.307622,13,Southwest,Armatage,5,3,Westminster,RES,11759.0,1045.0,,,,,,,,
TAG,-93.28942,45.028547,2216,2019-02-14T00:00:00.000Z,4027 ALDRICH AVE N,45.028547,-93.28942,4,Camden,Webber - Camden,1,3,Westminster,RES,6529.7,498.9,,,,,,,,
